ID,City,City_Development_Index,Gender,Education,Major,Experience,Company_Size,Company_Type,Previous_Job,Training_Hours,Target
5193,City_No_23,0.899,Female,Graduate,STEM,16,10/49,Funded Startup,4,144,0
11737,City_No_103,0.92,Male,Masters,STEM,>20,<10,Pvt Ltd,4,80,0
1545,City_No_103,0.92,Male,Graduate,STEM,7,50-99,Pvt Ltd,4,55,0
4554,City_No_21,0.624,,Masters,STEM,1,5000-9999,Pvt Ltd,1,55,1
12200,City_No_102,0.804,Other,Graduate,STEM,18,50-99,Pvt Ltd,3,37,1
7830,City_No_116,0.743,Male,Masters,STEM,6,50-99,Pvt Ltd,>4,31,0
19409,City_No_21,0.624,,Graduate,STEM,14,,,>4,154,1
24136,City_No_21,0.624,,Masters,STEM,2,,,never,134,0
4014,City_No_103,0.92,Male,Graduate,STEM,4,50-99,Pvt Ltd,4,22,0
24999,City_No_36,0.893,,Masters,Other,9,10000+,Pvt Ltd,4,14,0
18168,City_No_173,0.878,Male,Graduate,STEM,4,10000+,Pvt Ltd,1,30,0
28241,City_No_103,0.92,Male,Graduate,Business Degree,>20,50-99,Funded Startup,>4,77,0
1901,City_No_21,0.624,Male,Graduate,STEM,4,50-99,Funded Startup,1,40,1
9477,City_No_100,0.887,Male,Graduate,Business Degree,2,10/49,Pvt Ltd,1,218,0
5407,City_No_90,0.698,Male,Graduate,STEM,3,,,1,117,0
21171,City_No_103,0.92,Male,Masters,Arts,>20,50-99,Pvt Ltd,2,11,1
27048,City_No_103,0.92,Male,Graduate,STEM,>20,,,1,41,0
23517,City_No_103,0.92,Male,High School,,4,,,never,21,0
13752,City_No_71,0.884,,Masters,STEM,7,50-99,Pvt Ltd,1,15,0
6214,City_No_65,0.802,,High School,,<1,,,never,35,0
13636,City_No_104,0.924,Male,Graduate,STEM,18,10/49,Early Stage Startup,1,16,0
19206,City_No_103,0.92,Male,Graduate,STEM,16,50-99,Public Sector,1,15,0
14747,City_No_36,0.893,Male,High School,,2,100-500,Pvt Ltd,1,30,0
24342,City_No_27,0.848,,Graduate,STEM,15,<10,Pvt Ltd,1,60,0
4772,City_No_103,0.92,Male,Graduate,STEM,15,,,3,14,0
584,City_No_142,0.727,,Graduate,STEM,8,,,3,168,1
21676,City_No_173,0.878,Male,Graduate,STEM,11,,,1,8,0
18807,City_No_50,0.8959999999999999,Male,Masters,Humanities,18,5000-9999,NGO,3,65,0
10101,City_No_136,0.897,,Masters,STEM,4,<10,Funded Startup,1,105,0
14535,City_No_114,0.926,Male,Masters,STEM,7,100-500,Pvt Ltd,1,43,0
29235,City_No_41,0.8270000000000001,Male,Phd,STEM,>20,,,>4,16,0
22687,City_No_21,0.624,,Graduate,STEM,1,1000-4999,Pvt Ltd,,131,0
23621,City_No_103,0.92,Male,High School,,9,,,never,55,1
15142,City_No_114,0.926,Male,Graduate,STEM,11,,,2,33,1
1505,City_No_149,0.6890000000000001,Male,Graduate,STEM,12,100-500,Pvt Ltd,3,30,0
30988,City_No_53,0.74,Male,Graduate,STEM,>20,,,1,28,0
7870,City_No_104,0.924,,Graduate,STEM,11,10000+,Pvt Ltd,2,19,0
14020,City_No_1,0.847,Male,Masters,STEM,10,50-99,Pvt Ltd,1,59,0
16443,City_No_21,0.624,Male,Graduate,STEM,3,10000+,Pvt Ltd,1,106,0
17431,City_No_71,0.884,,Graduate,STEM,8,,,,39,0
29542,City_No_21,0.624,,Masters,STEM,11,50-99,Pvt Ltd,>4,26,1
32715,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Funded Startup,1,2,0
15647,City_No_43,0.516,Female,Graduate,STEM,3,,,1,46,1
13493,City_No_89,0.925,Female,Graduate,STEM,4,,,never,19,1
8957,City_No_42,0.563,,Graduate,STEM,11,<10,Early Stage Startup,never,54,1
12938,City_No_101,0.5579999999999999,Male,Graduate,STEM,1,10/49,Pvt Ltd,1,64,1
968,City_No_160,0.92,,Masters,STEM,8,,Public Sector,>4,35,0
33149,City_No_145,0.555,Male,Masters,STEM,12,<10,Pvt Ltd,1,25,0
19126,City_No_114,0.926,Male,Graduate,STEM,10,10/49,Funded Startup,2,14,0
16305,City_No_21,0.624,,Graduate,STEM,3,,,never,74,0
28162,City_No_103,0.92,Female,Graduate,Humanities,2,100-500,Pvt Ltd,1,72,0
2310,City_No_102,0.804,Female,Graduate,STEM,5,50-99,Pvt Ltd,never,62,0
13935,City_No_103,0.92,Male,Graduate,STEM,>20,,,>4,5,1
19379,City_No_75,0.939,Male,Graduate,STEM,20,1000-4999,Pvt Ltd,>4,26,0
10157,City_No_103,0.92,Male,Phd,STEM,>20,10000+,Pvt Ltd,>4,74,0
8143,City_No_21,0.624,Female,Graduate,STEM,<1,10000+,Pvt Ltd,4,66,1
28417,City_No_103,0.92,Female,Graduate,STEM,7,50-99,NGO,4,157,1
12001,City_No_158,0.7659999999999999,Female,Masters,STEM,14,100-500,Pvt Ltd,1,112,0
3257,City_No_16,0.91,Male,Masters,STEM,>20,100-500,Pvt Ltd,1,88,1
28046,City_No_59,0.775,Female,Graduate,STEM,7,100-500,Pvt Ltd,3,96,1
1534,City_No_103,0.92,Male,Graduate,STEM,8,,,1,19,1
31961,City_No_16,0.91,Female,Masters,Business Degree,>20,,,1,63,1
1337,City_No_104,0.924,Male,Graduate,STEM,7,50-99,Pvt Ltd,4,53,0
9096,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,28,1
32904,City_No_61,0.913,Male,Graduate,STEM,9,1000-4999,Pvt Ltd,4,54,0
19115,City_No_114,0.926,Male,High School,,9,10000+,Pvt Ltd,2,106,0
29998,City_No_103,0.92,Male,Graduate,STEM,3,10/49,Pvt Ltd,1,16,0
6120,City_No_16,0.91,Male,Graduate,STEM,16,,,2,45,0
12727,City_No_102,0.804,Male,Masters,STEM,8,10/49,Pvt Ltd,1,2,0
18066,City_No_16,0.91,Male,High School,,8,<10,Early Stage Startup,1,166,0
30193,City_No_136,0.897,Male,Graduate,Humanities,5,100-500,Pvt Ltd,2,96,0
16159,City_No_16,0.91,Female,Masters,STEM,15,1000-4999,Pvt Ltd,2,112,0
14930,City_No_10,0.895,Male,Masters,STEM,10,100-500,Public Sector,2,94,0
4885,City_No_75,0.939,Male,High School,,19,,,>4,56,0
32111,City_No_102,0.804,Other,High School,,2,10000+,Pvt Ltd,2,15,0
9686,City_No_160,0.92,Male,Graduate,STEM,15,500-999,Pvt Ltd,1,15,0
5207,City_No_21,0.624,,High School,,7,,,,76,0
32310,City_No_160,0.92,Male,High School,,4,,,never,37,0
31607,City_No_103,0.92,,Graduate,STEM,15,1000-4999,NGO,2,11,0
9128,City_No_57,0.866,Male,Masters,STEM,5,10/49,Public Sector,1,31,0
19778,City_No_67,0.855,Male,Masters,STEM,14,10/49,Pvt Ltd,>4,30,0
10965,City_No_160,0.92,Male,Graduate,STEM,3,<10,,1,56,0
15606,City_No_138,0.836,,Graduate,STEM,8,10000+,Pvt Ltd,1,130,0
22383,City_No_102,0.804,Male,High School,,8,,,1,64,0
29988,City_No_21,0.624,,Graduate,STEM,3,,,2,62,0
22370,City_No_101,0.5579999999999999,Male,Graduate,STEM,4,50-99,Pvt Ltd,1,104,1
15347,City_No_165,0.903,Male,Graduate,STEM,6,500-999,Pvt Ltd,never,60,0
4700,City_No_67,0.855,Male,,,2,,,1,130,0
1889,City_No_76,0.698,Male,Masters,STEM,7,10000+,Pvt Ltd,3,48,0
1306,City_No_73,0.754,Male,Graduate,STEM,>20,100-500,Pvt Ltd,1,68,1
13820,City_No_100,0.887,,High School,,9,,,never,13,0
24028,City_No_123,0.738,Male,Graduate,Humanities,2,100-500,Pvt Ltd,1,12,0
6879,City_No_21,0.624,,Graduate,STEM,<1,10/49,Pvt Ltd,1,18,1
30955,City_No_21,0.624,Male,Graduate,STEM,3,100-500,NGO,1,39,1
11801,City_No_103,0.92,,Graduate,STEM,3,100-500,Early Stage Startup,,109,0
29464,City_No_21,0.624,,Graduate,STEM,12,,,never,57,1
3025,City_No_103,0.92,Male,Graduate,No Major,18,100-500,Early Stage Startup,>4,166,0
21846,City_No_21,0.624,,Masters,STEM,5,,,1,188,1
32594,City_No_83,0.923,Male,Graduate,STEM,11,50-99,Funded Startup,2,152,0
3158,City_No_114,0.926,,Masters,STEM,11,50-99,Pvt Ltd,4,86,0
19402,City_No_21,0.624,,Masters,STEM,5,,,1,162,1
24499,City_No_90,0.698,,Graduate,STEM,2,<10,Pvt Ltd,,134,1
29441,City_No_21,0.624,Male,Graduate,STEM,6,50-99,Pvt Ltd,4,99,1
29017,City_No_61,0.913,,Masters,Arts,4,500-999,Pvt Ltd,1,194,0
10519,City_No_150,0.698,Male,Graduate,STEM,3,,,2,121,0
3310,City_No_103,0.92,Male,Graduate,STEM,12,100-500,Pvt Ltd,>4,9,1
18662,City_No_21,0.624,Male,Graduate,STEM,6,10000+,Pvt Ltd,1,56,1
10985,City_No_28,0.939,,High School,,6,50-99,Pvt Ltd,,2,0
29348,City_No_103,0.92,Male,Graduate,STEM,20,100-500,NGO,2,56,0
5452,City_No_114,0.926,Male,Graduate,STEM,16,50-99,Pvt Ltd,>4,46,0
31397,City_No_103,0.92,Male,Graduate,STEM,>20,<10,Pvt Ltd,>4,12,0
2560,City_No_16,0.91,Male,Graduate,STEM,8,1000-4999,Pvt Ltd,1,32,0
30985,City_No_33,0.4479999999999999,,Graduate,STEM,2,,,never,43,1
6487,City_No_21,0.624,Male,Graduate,STEM,13,10/49,Pvt Ltd,3,42,1
21414,City_No_136,0.897,Male,Graduate,STEM,12,50-99,,3,6,0
32613,City_No_16,0.91,Male,High School,,2,,Pvt Ltd,never,35,0
29001,City_No_21,0.624,Male,Graduate,STEM,19,5000-9999,Pvt Ltd,1,117,0
4864,City_No_41,0.8270000000000001,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,52,1
23772,City_No_28,0.939,Male,Graduate,STEM,11,50-99,Pvt Ltd,4,6,0
109,City_No_103,0.92,Male,Graduate,Other,14,1000-4999,Pvt Ltd,>4,80,0
26456,City_No_64,0.6659999999999999,Male,Graduate,STEM,10,<10,NGO,1,74,0
23152,City_No_149,0.6890000000000001,,,,4,,,never,8,0
25154,City_No_101,0.5579999999999999,Male,Graduate,STEM,3,100-500,Pvt Ltd,1,109,1
15289,City_No_45,0.89,Male,Graduate,STEM,6,100-500,,1,28,0
33379,City_No_103,0.92,Male,Graduate,STEM,18,<10,Pvt Ltd,2,81,0
3820,City_No_103,0.92,Male,Graduate,STEM,13,10000+,Pvt Ltd,3,190,0
21733,City_No_27,0.848,,Graduate,STEM,9,,,1,51,0
13122,City_No_16,0.91,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,68,1
25331,City_No_24,0.698,,High School,,<1,,,1,42,1
18762,City_No_103,0.92,Male,Graduate,STEM,6,,,3,6,1
25727,City_No_103,0.92,,,,9,1000-4999,NGO,>4,13,0
787,City_No_23,0.899,Male,Graduate,STEM,16,1000-4999,Pvt Ltd,1,30,0
19608,City_No_102,0.804,Male,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,85,0
28049,City_No_103,0.92,Female,Graduate,STEM,5,50-99,Public Sector,1,6,0
1853,City_No_21,0.624,Male,High School,,2,,,never,51,1
18055,City_No_103,0.92,,Graduate,Humanities,2,50-99,Funded Startup,1,13,0
26898,City_No_65,0.802,Male,Graduate,STEM,11,<10,Pvt Ltd,2,26,0
5167,City_No_21,0.624,Male,High School,,1,,,,69,1
21001,City_No_16,0.91,Male,Graduate,STEM,7,1000-4999,Pvt Ltd,1,4,0
11556,City_No_114,0.926,Male,Graduate,STEM,12,<10,Pvt Ltd,1,22,0
32851,City_No_100,0.887,Male,High School,,>20,,,1,83,1
15283,City_No_103,0.92,Male,Graduate,STEM,<1,,,never,77,0
8624,City_No_103,0.92,Female,Masters,STEM,15,1000-4999,,>4,106,0
16374,City_No_16,0.91,Male,High School,,9,50-99,,1,50,0
29119,City_No_145,0.555,Male,Graduate,Business Degree,4,,,never,27,1
26390,City_No_114,0.926,Male,Graduate,STEM,2,<10,Pvt Ltd,1,165,0
19707,City_No_41,0.8270000000000001,Male,Graduate,STEM,2,50-99,Pvt Ltd,1,20,0
5013,City_No_104,0.924,Male,Graduate,No Major,5,50-99,,1,288,0
769,City_No_103,0.92,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,34,0
5951,City_No_21,0.624,,Masters,STEM,10,,,1,42,1
32086,City_No_16,0.91,,High School,,2,,,never,43,1
17347,City_No_16,0.91,Male,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,7,0
21721,City_No_176,0.764,Male,Graduate,STEM,4,10/49,Pvt Ltd,1,78,1
11894,City_No_103,0.92,Female,Masters,STEM,15,500-999,Funded Startup,1,15,1
2256,City_No_76,0.698,Male,Graduate,STEM,7,10000+,Pvt Ltd,never,139,0
27901,City_No_103,0.92,Male,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,8,0
14078,City_No_103,0.92,Male,Phd,STEM,>20,10000+,Public Sector,2,80,0
7271,City_No_142,0.727,,Masters,STEM,7,50-99,Pvt Ltd,3,300,0
10942,City_No_48,0.493,,Graduate,STEM,<1,,,1,92,1
30300,City_No_64,0.6659999999999999,Male,Graduate,STEM,10,100-500,Pvt Ltd,>4,33,0
19845,City_No_98,0.949,Female,Masters,STEM,6,10000+,Public Sector,1,3,0
30040,City_No_11,0.55,,Masters,Other,6,,,1,21,1
28975,City_No_103,0.92,Male,Graduate,STEM,12,500-999,Pvt Ltd,1,336,0
8974,City_No_103,0.92,Female,High School,,5,5000-9999,,1,30,0
10216,City_No_50,0.8959999999999999,Male,Graduate,STEM,8,1000-4999,Pvt Ltd,>4,50,0
4875,City_No_90,0.698,Female,Graduate,STEM,2,,Pvt Ltd,never,42,0
27927,City_No_27,0.848,Male,Masters,STEM,12,,,2,17,1
20969,City_No_103,0.92,Male,Graduate,STEM,10,<10,Pvt Ltd,2,46,1
20898,City_No_11,0.55,Male,High School,,3,,,never,19,0
27649,City_No_114,0.926,Male,Graduate,STEM,>20,10000+,Pvt Ltd,3,4,0
24200,City_No_114,0.926,Other,Masters,STEM,7,10000+,Pvt Ltd,1,48,0
24687,City_No_114,0.926,,Graduate,Arts,>20,,,3,24,0
391,City_No_103,0.92,,Graduate,STEM,6,,,never,194,1
24778,City_No_103,0.92,,Graduate,STEM,>20,10000+,Public Sector,2,130,0
26080,City_No_21,0.624,,Graduate,No Major,<1,,,1,20,1
32837,City_No_103,0.92,Male,Graduate,STEM,11,100-500,Pvt Ltd,1,4,0
10140,City_No_162,0.767,Male,High School,,<1,,,1,80,0
22868,City_No_102,0.804,Male,Graduate,STEM,13,1000-4999,Pvt Ltd,>4,72,0
16085,City_No_102,0.804,Male,Primary School,,<1,10000+,Pvt Ltd,>4,11,0
308,City_No_103,0.92,Male,Graduate,STEM,4,50-99,Pvt Ltd,2,89,0
27252,City_No_21,0.624,Male,Graduate,STEM,<1,,,2,112,0
33370,City_No_114,0.926,Male,High School,,6,,,1,264,0
29782,City_No_45,0.89,Male,Graduate,STEM,5,,,never,19,0
13637,City_No_114,0.926,Male,Graduate,STEM,9,100-500,Pvt Ltd,never,122,0
6470,City_No_89,0.925,Male,Graduate,STEM,8,50-99,Pvt Ltd,1,34,0
19070,City_No_16,0.91,Female,High School,,3,,,never,122,0
19368,City_No_103,0.92,Male,Graduate,Humanities,10,100-500,Pvt Ltd,>4,10,0
29696,City_No_103,0.92,Male,Graduate,Arts,3,,,2,22,1
22841,City_No_73,0.754,Male,Masters,STEM,14,,,>4,10,1
32307,City_No_115,0.789,Male,Graduate,STEM,4,50-99,Pvt Ltd,1,80,0
5942,City_No_11,0.55,,Graduate,STEM,4,50-99,Pvt Ltd,1,16,0
20191,City_No_16,0.91,Female,High School,,<1,50-99,Funded Startup,1,94,0
9363,City_No_102,0.804,Male,Masters,Other,13,10000+,Public Sector,1,166,0
25744,City_No_16,0.91,,High School,,5,,,never,111,0
14951,City_No_16,0.91,Male,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,24,0
14543,City_No_114,0.926,Male,High School,,6,<10,Funded Startup,2,182,0
748,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Pvt Ltd,4,218,0
13427,City_No_21,0.624,,Graduate,STEM,8,1000-4999,Pvt Ltd,4,103,0
32886,City_No_16,0.91,Male,Graduate,Arts,12,10/49,Pvt Ltd,1,50,0
15104,City_No_103,0.92,,Graduate,STEM,>20,10000+,Pvt Ltd,1,72,0
20100,City_No_160,0.92,Male,Graduate,STEM,4,10/49,Pvt Ltd,1,57,0
18858,City_No_57,0.866,Male,Masters,STEM,13,100-500,,2,19,0
24464,City_No_16,0.91,Female,Graduate,STEM,>20,50-99,,1,166,0
12082,City_No_103,0.92,,Masters,STEM,13,500-999,Pvt Ltd,4,28,0
13783,City_No_160,0.92,Male,Graduate,STEM,18,10/49,NGO,2,13,0
9492,City_No_103,0.92,,Masters,STEM,6,,,2,12,1
14072,City_No_103,0.92,Male,Graduate,STEM,17,100-500,Pvt Ltd,2,4,0
13700,City_No_24,0.698,Male,High School,,5,100-500,Pvt Ltd,1,46,0
17036,City_No_94,0.698,Male,Graduate,STEM,5,,,>4,112,1
321,City_No_20,0.7959999999999999,,Primary School,,8,,Pvt Ltd,never,79,0
17681,City_No_160,0.92,Male,Graduate,STEM,7,,,1,26,0
32023,City_No_103,0.92,Female,Graduate,STEM,3,,,>4,108,1
19193,City_No_103,0.92,Male,Graduate,STEM,14,100-500,Pvt Ltd,2,70,0
15814,City_No_159,0.843,,Graduate,STEM,6,50-99,Funded Startup,4,134,1
26837,City_No_103,0.92,Male,Graduate,STEM,3,100-500,NGO,1,89,0
28294,City_No_16,0.91,Male,Masters,STEM,14,<10,Pvt Ltd,4,88,0
13816,City_No_16,0.91,Male,Graduate,STEM,2,10000+,Public Sector,1,37,0
8406,City_No_16,0.91,,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,60,0
375,City_No_20,0.7959999999999999,Male,Masters,STEM,11,100-500,Pvt Ltd,2,26,0
22435,City_No_100,0.887,Male,High School,,13,500-999,,,49,0
2890,City_No_136,0.897,,Masters,STEM,11,50-99,Pvt Ltd,>4,308,0
16144,City_No_104,0.924,Male,Graduate,STEM,7,100-500,Pvt Ltd,1,94,0
26998,City_No_114,0.926,Male,High School,,2,10000+,Pvt Ltd,2,11,0
30034,City_No_16,0.91,Male,Masters,STEM,>20,,,>4,196,0
7043,City_No_114,0.926,Male,Graduate,STEM,4,50-99,Pvt Ltd,1,44,0
2117,City_No_67,0.855,Male,Masters,STEM,13,50-99,Public Sector,3,46,0
7624,City_No_103,0.92,Male,Graduate,STEM,7,,,1,47,1
23075,City_No_16,0.91,Male,Graduate,,>20,1000-4999,Public Sector,>4,7,0
9553,City_No_21,0.624,Female,Graduate,STEM,8,1000-4999,Pvt Ltd,2,220,1
23348,City_No_27,0.848,,Graduate,STEM,4,50-99,Pvt Ltd,3,58,0
8134,City_No_21,0.624,,Graduate,STEM,4,50-99,Pvt Ltd,1,140,0
30420,City_No_103,0.92,Male,Graduate,STEM,1,10000+,Public Sector,1,17,0
7895,City_No_116,0.743,Male,Masters,STEM,5,,,never,79,0
18751,City_No_114,0.926,Male,High School,,11,10/49,Pvt Ltd,1,120,0
24487,City_No_103,0.92,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,50,0
130,City_No_160,0.92,Male,Graduate,STEM,16,1000-4999,Public Sector,>4,54,0
1896,City_No_144,0.84,Male,Masters,STEM,10,,Pvt Ltd,4,69,0
16779,City_No_16,0.91,,Masters,STEM,16,<10,,1,45,0
1831,City_No_98,0.949,Male,Graduate,STEM,3,<10,Funded Startup,>4,43,0
24441,City_No_40,0.7759999999999999,,Masters,STEM,17,50-99,Funded Startup,1,37,0
21062,City_No_114,0.926,Male,Masters,STEM,14,100-500,Pvt Ltd,>4,117,0
13026,City_No_136,0.897,,Graduate,STEM,7,,,1,86,1
19042,City_No_16,0.91,,Masters,STEM,15,,,1,14,0
1755,City_No_75,0.939,Male,Graduate,STEM,>20,,,>4,32,1
30224,City_No_21,0.624,Male,Masters,Other,3,50-99,Pvt Ltd,2,80,1
14213,City_No_103,0.92,Male,Masters,STEM,5,<10,Funded Startup,2,60,0
22128,City_No_103,0.92,Male,Graduate,STEM,6,10000+,Pvt Ltd,1,70,0
21305,City_No_21,0.624,,Graduate,STEM,4,10/49,Pvt Ltd,1,32,0
20177,City_No_103,0.92,Male,Graduate,STEM,>20,,,>4,16,0
25262,City_No_16,0.91,Other,Masters,No Major,10,<10,Pvt Ltd,1,105,0
9146,City_No_16,0.91,Male,Graduate,STEM,>20,<10,Pvt Ltd,>4,300,0
31116,City_No_21,0.624,Male,Graduate,STEM,4,,Pvt Ltd,never,28,0
24449,City_No_21,0.624,Male,Graduate,No Major,4,50-99,Early Stage Startup,1,74,1
27126,City_No_103,0.92,Female,Masters,STEM,3,,,1,100,1
13287,City_No_103,0.92,Male,Graduate,STEM,7,,,never,45,1
3405,City_No_21,0.624,Male,,,6,,Pvt Ltd,never,17,0
18458,City_No_103,0.92,Male,Graduate,STEM,10,50-99,Early Stage Startup,2,67,0
24343,City_No_64,0.6659999999999999,Male,Graduate,STEM,14,10/49,Pvt Ltd,1,39,0
11742,City_No_160,0.92,Male,Graduate,STEM,16,100-500,Pvt Ltd,1,106,0
9836,City_No_104,0.924,Male,Graduate,STEM,16,50-99,Pvt Ltd,2,78,0
13532,City_No_165,0.903,,Graduate,Humanities,10,50-99,Pvt Ltd,1,73,0
19871,City_No_104,0.924,,Graduate,STEM,5,50-99,Pvt Ltd,1,34,1
26665,City_No_160,0.92,Male,Graduate,STEM,2,,,1,15,1
19076,City_No_71,0.884,,Graduate,STEM,13,,,never,83,0
12009,City_No_71,0.884,Male,Graduate,STEM,3,,,never,11,1
23495,City_No_11,0.55,,Masters,STEM,16,50-99,Pvt Ltd,>4,12,1
6512,City_No_21,0.624,,Graduate,STEM,3,50-99,Pvt Ltd,1,34,0
8148,City_No_103,0.92,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,28,0
6553,City_No_115,0.789,,Masters,STEM,10,50-99,Pvt Ltd,4,79,0
22755,City_No_73,0.754,Male,Masters,STEM,19,100-500,Pvt Ltd,>4,74,0
1340,City_No_160,0.92,Male,Graduate,STEM,>20,,,1,218,0
24383,City_No_114,0.926,,High School,,3,100-500,Public Sector,2,65,0
4527,City_No_160,0.92,Male,,,5,10000+,Pvt Ltd,2,109,0
32671,City_No_145,0.555,,Graduate,STEM,2,50-99,NGO,never,42,0
10807,City_No_104,0.924,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,15,0
25532,City_No_103,0.92,Male,Graduate,STEM,19,1000-4999,Pvt Ltd,1,25,0
15040,City_No_103,0.92,Male,High School,,15,50-99,Pvt Ltd,1,23,0
24348,City_No_7,0.647,Female,Graduate,STEM,2,,,never,55,0
2154,City_No_50,0.8959999999999999,Male,Masters,STEM,17,10000+,Pvt Ltd,2,78,0
5414,City_No_71,0.884,Male,High School,,8,,,never,74,0
32730,City_No_21,0.624,Male,Graduate,STEM,<1,10000+,Pvt Ltd,2,122,1
1948,City_No_10,0.895,Male,Phd,STEM,>20,50-99,Pvt Ltd,1,22,0
15365,City_No_21,0.624,Male,Masters,STEM,16,10000+,Pvt Ltd,>4,143,0
24500,City_No_16,0.91,,Graduate,STEM,11,,,1,103,1
14982,City_No_103,0.92,Male,Graduate,STEM,6,50-99,Pvt Ltd,1,22,0
25911,City_No_136,0.897,Male,Graduate,STEM,4,50-99,Funded Startup,2,50,0
27313,City_No_16,0.91,Male,Graduate,STEM,20,1000-4999,Pvt Ltd,3,280,1
18466,City_No_50,0.8959999999999999,Male,High School,,14,,Pvt Ltd,1,14,0
11537,City_No_42,0.563,,,,2,10/49,,1,20,1
29134,City_No_104,0.924,,Masters,STEM,14,50-99,Pvt Ltd,>4,43,0
14141,City_No_103,0.92,Male,Graduate,STEM,2,<10,Pvt Ltd,1,18,0
13835,City_No_21,0.624,Male,Graduate,STEM,<1,,,never,70,1
9568,City_No_7,0.647,Male,Graduate,STEM,2,,,never,30,1
23201,City_No_103,0.92,Male,Masters,STEM,9,10000+,Pvt Ltd,1,174,0
2843,City_No_105,0.794,Male,Graduate,STEM,1,10/49,Pvt Ltd,1,55,0
26987,City_No_165,0.903,,Graduate,STEM,5,50-99,Funded Startup,1,90,0
24365,City_No_21,0.624,,Graduate,STEM,1,<10,Early Stage Startup,,85,1
11052,City_No_103,0.92,Female,Masters,STEM,19,,,1,80,0
3552,City_No_114,0.926,Male,High School,,16,<10,Pvt Ltd,never,66,0
24651,City_No_150,0.698,Male,Graduate,Humanities,4,<10,Funded Startup,1,80,1
4644,City_No_116,0.743,Male,Masters,STEM,12,,,3,26,0
3082,City_No_83,0.923,Male,Masters,STEM,19,10000+,Pvt Ltd,1,37,0
3886,City_No_160,0.92,Male,High School,,5,,Pvt Ltd,never,212,0
15821,City_No_24,0.698,Male,Masters,STEM,3,50-99,Public Sector,2,45,0
10670,City_No_21,0.624,Male,Graduate,STEM,7,500-999,Pvt Ltd,1,78,1
20377,City_No_21,0.624,Male,Graduate,STEM,1,10/49,,1,29,0
791,City_No_114,0.926,Male,Graduate,STEM,9,50-99,Pvt Ltd,2,77,0
11351,City_No_160,0.92,Male,Graduate,STEM,14,,Pvt Ltd,1,22,0
1460,City_No_165,0.903,,Graduate,Arts,6,100-500,Pvt Ltd,never,20,0
15778,City_No_61,0.913,Male,Graduate,STEM,15,10/49,Pvt Ltd,1,15,0
6870,City_No_21,0.624,Female,Graduate,STEM,9,500-999,Pvt Ltd,>4,36,1
32593,City_No_114,0.926,Male,High School,,6,,,1,102,1
21055,City_No_90,0.698,,Graduate,STEM,3,50-99,Pvt Ltd,1,20,0
24090,City_No_21,0.624,Male,Graduate,STEM,5,1000-4999,Pvt Ltd,1,15,1
17690,City_No_103,0.92,Female,Masters,Arts,<1,1000-4999,Pvt Ltd,1,73,0
13053,City_No_11,0.55,,Graduate,STEM,6,10/49,Pvt Ltd,1,45,1
12229,City_No_28,0.939,,Masters,STEM,17,1000-4999,Pvt Ltd,1,22,0
4485,City_No_21,0.624,,High School,,<1,,,never,166,1
12791,City_No_103,0.92,Male,Graduate,Humanities,17,100-500,Pvt Ltd,1,23,0
6013,City_No_160,0.92,Male,Masters,STEM,>20,10000+,Public Sector,3,55,0
27263,City_No_136,0.897,,Masters,STEM,5,50-99,,1,54,0
13442,City_No_70,0.698,,Graduate,STEM,5,500-999,Pvt Ltd,1,166,0
10793,City_No_16,0.91,Male,Graduate,STEM,9,,,1,55,1
30581,City_No_61,0.913,Male,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,18,0
23525,City_No_73,0.754,,High School,,1,,,1,63,0
9421,City_No_76,0.698,Male,Graduate,STEM,8,100-500,Pvt Ltd,>4,62,0
14714,City_No_21,0.624,Male,Graduate,STEM,4,10/49,Pvt Ltd,4,109,1
1725,City_No_99,0.915,Male,Masters,Humanities,16,,,4,60,0
3154,City_No_67,0.855,Male,Graduate,STEM,6,100-500,Pvt Ltd,1,98,0
6688,City_No_73,0.754,Male,Graduate,STEM,>20,50-99,Pvt Ltd,>4,82,0
17332,City_No_114,0.926,Male,Masters,STEM,3,100-500,Funded Startup,1,19,0
15730,City_No_16,0.91,,Graduate,STEM,5,,Pvt Ltd,>4,48,0
7099,City_No_16,0.91,,Graduate,STEM,>20,10/49,Pvt Ltd,>4,282,0
8183,City_No_45,0.89,,Graduate,STEM,16,500-999,Pvt Ltd,1,4,0
21524,City_No_21,0.624,Male,Graduate,Other,4,10000+,Pvt Ltd,2,102,1
